simulation,nct_id,rank,simulated_score
283,NCT00996203,1,51.041781448228186
283,NCT02744196,2,12.032193308389328
283,NCT02057250,3,1.3127199543963666
284,NCT00996203,1,48.39784381050671
284,NCT02744196,2,7.891521722130627
284,NCT02057250,3,0.0
285,NCT00996203,1,47.53995422535398
285,NCT02744196,2,7.7934229289351205
285,NCT02057250,3,0.0
286,NCT00996203,1,49.03599516573781
286,NCT02744196,2,12.60235298992986
286,NCT02057250,3,3.900856370403105
287,NCT00996203,1,48.71221178615194
287,NCT02744196,2,15.826424612543896
287,NCT02057250,3,4.207226758237121
288,NCT00996203,1,47.897122594722234
288,NCT02744196,2,11.268668830146618
288,NCT02057250,3,0.0
289,NCT00996203,1,51.08449767537072
289,NCT02744196,2,14.096320302722065
289,NCT02057250,3,3.712392099716232
290,NCT00996203,1,46.2421720419497
290,NCT02744196,2,13.32689172796865
290,NCT02057250,3,0.0
291,NCT00996203,1,50.78297050753808
291,NCT02744196,2,16.179527548545792
291,NCT02057250,3,8.567577515628114
292,NCT00996203,1,47.83986454338275
292,NCT02744196,2,15.409064376153742
292,NCT02057250,3,7.762790808102863
293,NCT00996203,1,50.986781252515925
293,NCT02744196,2,8.46228283851616
293,NCT02057250,3,0.0
294,NCT00996203,1,48.42556053000612
294,NCT02744196,2,12.30955464752105
294,NCT02057250,3,3.7231121524192288
295,NCT00996203,1,50.73195600478032
295,NCT02744196,2,10.487517241329163
295,NCT02057250,3,4.202800315332783
296,NCT00996203,1,52.39437767798696
296,NCT02744196,2,13.132897306961965
296,NCT02057250,3,5.7096237463291555
297,NCT00996203,1,41.83302325805643
297,NCT02744196,2,11.091793989831224
297,NCT02057250,3,0.0
298,NCT00996203,1,50.20220372176707
298,NCT02744196,2,10.751387206268756
298,NCT02057250,3,2.818176562318844
299,NCT00996203,1,48.688844264212264
299,NCT02744196,2,9.819139147597745
299,NCT02057250,3,0.0
300,NCT00996203,1,45.787991666202934
300,NCT02744196,2,6.512011015401127
300,NCT02057250,3,0.0
301,NCT00996203,1,44.387083282141084
301,NCT02744196,2,13.560552006944054
301,NCT02057250,3,0.3016125444105018
302,NCT00996203,1,52.06555728589115
302,NCT02744196,2,12.29690569032714
302,NCT02057250,3,1.1932355325422963
303,NCT00996203,1,47.02826468345434
303,NCT02744196,2,16.876762485635233
303,NCT02057250,3,6.493925624668143
304,NCT00996203,1,45.16661336650713
304,NCT02744196,2,13.437366576999384
304,NCT02057250,3,5.270676153394831
305,NCT00996203,1,44.4426483506428
305,NCT02744196,2,12.430403186374214
305,NCT02057250,3,0.5241266909605795
306,NCT00996203,1,46.789850806565575
306,NCT02744196,2,5.480626417935701
306,NCT02057250,3,0.0
307,NCT00996203,1,45.230437415692705
307,NCT02744196,2,16.524033064382703
307,NCT02057250,3,4.454683190730083
308,NCT00996203,1,41.16097128001283
308,NCT02744196,2,9.27062398224267
308,NCT02057250,3,0.0
309,NCT00996203,1,47.30075080446874
309,NCT02744196,2,14.933999288194514
309,NCT02057250,3,2.748617738277712
310,NCT00996203,1,47.54164984886944
310,NCT02744196,2,13.525357518009763
310,NCT02057250,3,0.0
311,NCT00996203,1,47.37879783217805
311,NCT02744196,2,8.883813793412305
311,NCT02057250,3,0.0
312,NCT00996203,1,45.245689326998324
312,NCT02744196,2,11.853566666892696
312,NCT02057250,3,0.0
313,NCT00996203,1,46.75267892360752
313,NCT02744196,2,13.492776469552311
313,NCT02057250,3,4.4752811893312865
314,NCT00996203,1,54.422269550277605
314,NCT02744196,2,9.716504729376894
314,NCT02057250,3,4.284810751646209
315,NCT00996203,1,51.02823521374591
315,NCT02744196,2,16.872170799335898
